GeneID,Base mean,log2(FC),StdErr,Wald-Stats,PVal,AdjP,% WT
RP23-342J11.4,0,NA,NA,NA,NA,NA,
RP23-342J9.1,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-342J9.2,0,NA,NA,NA,NA,NA,
RP23-342M4.1,0.282497607,0.07718807,0.240806379,0.320539972,0.748559035,NA,
RP23-342M4.2,0.367023935,-0.150640107,0.240696257,-0.625851473,0.531412366,NA,
RP23-342M4.3,0.42572747,0.126069658,0.242574077,0.51971612,0.603261449,NA,
RP23-342M4.7,4.557909176,-0.394544907,0.493710527,-0.799142181,0.424207974,NA,
RP23-342N19.2,0,NA,NA,NA,NA,NA,
RP23-342N3.1,2.640468204,0.158109363,0.42131615,0.37527487,0.707456054,NA,
RP23-342N3.2,0,NA,NA,NA,NA,NA,
RP23-342N5.2,0,NA,NA,NA,NA,NA,
RP23-342N5.3,0,NA,NA,NA,NA,NA,
RP23-342N5.4,0,NA,NA,NA,NA,NA,
RP23-342N5.5,0.573455149,0.15318814,0.244640905,0.626175498,0.531199836,NA,
RP23-342N8.1,0.150487725,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-342O10.4,0,NA,NA,NA,NA,NA,
RP23-343A9.2,0,NA,NA,NA,NA,NA,
RP23-343C17.1,0.638493827,0.164164483,0.24537762,0.669027935,0.503477658,NA,
RP23-343C17.2,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-343D3.3,0.263733905,0.074631702,0.240909047,0.309792026,0.756719116,NA,
RP23-343D3.4,0,NA,NA,NA,NA,NA,
RP23-343E12.14,0,NA,NA,NA,NA,NA,
RP23-343F16.1,3.608949374,-0.69835526,0.450567392,-1.549946294,0.121154407,NA,
RP23-343F16.2,1.69040273,-0.399146897,0.364888443,-1.093887474,0.274004333,NA,
RP23-343F17.1,4.783709756,0.293453165,0.497359937,0.590021718,0.555176089,NA,
RP23-343F17.2,0,NA,NA,NA,NA,NA,
RP23-343F17.3,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-343K11.1,2.691898077,-0.796409649,0.44432608,-1.792399062,0.073069065,NA,
RP23-343K17.2,0.118725753,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-343K17.3,4.487959984,-0.544977626,0.455043573,-1.197638334,0.231057846,NA,
RP23-343M4.2,0,NA,NA,NA,NA,NA,
RP23-343M4.5,0,NA,NA,NA,NA,NA,
RP23-343O3.2,0,NA,NA,NA,NA,NA,
RP23-343O3.5,0,NA,NA,NA,NA,NA,
RP23-344D2.1,0.286727574,0.07718807,0.240806379,0.320539972,0.748559035,NA,
RP23-344D2.10,0,NA,NA,NA,NA,NA,
RP23-344D2.12,1.875693965,0.388607259,0.401500098,0.967888329,0.333100144,NA,
RP23-344D2.3,1.519445655,-0.170733492,0.379305107,-0.450121785,0.65262263,NA,
RP23-344D2.4,3.275150776,-0.34603372,0.485133132,-0.713275793,0.475675114,NA,
RP23-344D21.1,0,NA,NA,NA,NA,NA,
RP23-344D21.2,0,NA,NA,NA,NA,NA,
RP23-344D21.3,0,NA,NA,NA,NA,NA,
RP23-344E9.3,1.051952308,0.259950774,0.285988398,0.908955664,0.363373529,NA,
RP23-344G11.3,2.785681608,0.631373126,0.458289627,1.377672738,0.168304352,NA,
RP23-344G11.4,4.34882745,0.338371961,0.496169443,0.681968561,0.495258831,NA,
RP23-344G11.5,0,NA,NA,NA,NA,NA,
RP23-344G15.1,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-344G21.3,2.874592,0.385935351,0.432282999,0.892784015,0.371972848,NA,
RP23-344G21.4,0,NA,NA,NA,NA,NA,
RP23-344G21.5,0.68852337,-0.060343109,0.246085566,-0.245211897,0.806292365,NA,
RP23-344H22.1,0,NA,NA,NA,NA,NA,
RP23-344H23.1,1.154960357,-0.115242322,0.352859129,-0.326595835,0.743973594,NA,
RP23-344H4.2,0,NA,NA,NA,NA,NA,
RP23-344H4.5,0,NA,NA,NA,NA,NA,
RP23-344H4.9,0.781769066,0.075407337,0.286556311,0.263150154,0.792434849,NA,
RP23-344I3.1,0,NA,NA,NA,NA,NA,
RP23-344I3.2,0,NA,NA,NA,NA,NA,
RP23-344J14.1,2.097247216,-0.390812799,0.406442859,-0.961544264,0.33627858,NA,
RP23-344J14.2,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-344J14.3,0,NA,NA,NA,NA,NA,
RP23-344L21.4,0.986702008,0.131966152,0.339791784,0.388373581,0.697739592,NA,
RP23-344L21.5,0.216527412,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-344M13.1,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-344N8.12,0,NA,NA,NA,NA,NA,
RP23-344O11.3,4.043282246,-0.189183434,0.46460164,-0.407194933,0.683864823,NA,
RP23-345D18.5,2.510133933,0.242766906,0.401966518,0.603948078,0.545878163,NA,
RP23-345E17.1,0,NA,NA,NA,NA,NA,
RP23-345F4.3,0,NA,NA,NA,NA,NA,
RP23-345H23.1,0.564433826,-0.092888002,0.259358194,-0.358145622,0.720234339,NA,
RP23-345H24.2,2.747278049,0.219212944,0.458372872,0.47824153,0.632478307,NA,
RP23-345H24.3,0.237451507,0.074713218,0.240761983,0.31031983,0.756317753,NA,
RP23-345H24.4,0,NA,NA,NA,NA,NA,
RP23-345I5.10,2.678614208,0.240813377,0.454507096,0.529834141,0.596226931,NA,
RP23-345I5.3,0.573455149,0.15318814,0.244640905,0.626175498,0.531199836,NA,
RP23-345I5.8,0,NA,NA,NA,NA,NA,
RP23-345J21.1,3.966507197,0.289686892,0.489921494,0.591292474,0.554324471,NA,
RP23-345J21.2,3.689918254,-0.080865433,0.397030149,-0.203675799,0.838606855,NA,
RP23-345K19.1,0,NA,NA,NA,NA,NA,
RP23-345L20.4,0.143363787,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-345M1.1,0,NA,NA,NA,NA,NA,
RP23-345M3.1,0,NA,NA,NA,NA,NA,
RP23-345M3.2,0.269046186,-0.036869006,0.240696257,-0.153176483,0.878259102,NA,
RP23-345M3.3,0,NA,NA,NA,NA,NA,
RP23-345N8.10,0,NA,NA,NA,NA,NA,
RP23-345N8.11,0,NA,NA,NA,NA,NA,
RP23-345N8.12,0,NA,NA,NA,NA,NA,
RP23-345N8.5,0.554040093,0.088518071,0.289105534,0.306179097,0.759468287,NA,
RP23-345N8.6,0,NA,NA,NA,NA,NA,
RP23-345N8.7,0,NA,NA,NA,NA,NA,
RP23-345N8.8,0,NA,NA,NA,NA,NA,
RP23-345N8.9,0,NA,NA,NA,NA,NA,
RP23-345N9.2,0.216527412,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-345O14.2,0,NA,NA,NA,NA,NA,
RP23-345O17.4,0.474903013,0.138008943,0.243528851,0.566704693,0.570914832,NA,
RP23-345O17.6,0.577307859,0.067052692,0.244759026,0.27395391,0.784120042,NA,
RP23-346B1.1,0.118725753,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-346B12.3,0,NA,NA,NA,NA,NA,
RP23-346B12.4,1.098864825,-0.265330493,0.31916084,-0.831337871,0.405782786,NA,
RP23-346B13.2,0,NA,NA,NA,NA,NA,
RP23-346B13.3,0,NA,NA,NA,NA,NA,
RP23-346B13.4,0,NA,NA,NA,NA,NA,
RP23-346B17.3,1.239803572,0.25566703,0.325187443,0.786214338,0.431741928,NA,
RP23-346B17.4,0,NA,NA,NA,NA,NA,
RP23-346B18.2,2.318785537,0.30657261,0.442663168,0.692564082,0.488583158,NA,
RP23-346B18.3,0,NA,NA,NA,NA,NA,
RP23-346D16.6,5.053176931,0.184406732,0.495531625,0.372139179,0.709789227,NA,
RP23-346D16.7,0.300975449,-0.150640107,0.240696257,-0.625851473,0.531412366,NA,
RP23-346D17.2,1.134338401,0.142655925,0.317493605,0.449319049,0.653201518,NA,
RP23-346D17.3,0.805697809,-0.076096667,0.285220044,-0.266799857,0.789623265,NA,
RP23-346D23.1,0.216527412,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-346F2.1,0,NA,NA,NA,NA,NA,
RP23-346F2.2,0.433054824,-0.150640107,0.240696257,-0.625851473,0.531412366,NA,
RP23-346G14.1,0,NA,NA,NA,NA,NA,
RP23-346G14.2,0,NA,NA,NA,NA,NA,
RP23-346G14.3,0,NA,NA,NA,NA,NA,
RP23-346G22.1,0,NA,NA,NA,NA,NA,
RP23-346G8.2,0,NA,NA,NA,NA,NA,
RP23-346G8.3,0,NA,NA,NA,NA,NA,
RP23-346H4.1,0,NA,NA,NA,NA,NA,
RP23-346H4.3,0,NA,NA,NA,NA,NA,
RP23-346H6.3,1.139479985,-0.152902734,0.286601882,-0.533502196,0.593685991,NA,
RP23-346I1.1,0.760201287,0.191261865,0.255645875,0.748151577,0.454368735,NA,
RP23-346I1.2,2.44986256,-0.071513115,0.435788338,-0.164100571,0.869651973,NA,
RP23-346I1.3,2.995658667,-0.129296439,0.484254543,-0.267000983,0.789468405,NA,
RP23-346I1.4,1.523067759,-0.28947862,0.368235488,-0.786123633,0.43179506,NA,
RP23-346I1.5,2.366783781,0.179998066,0.444250242,0.405172691,0.685350577,NA,
RP23-346J11.1,4.752649356,0.733900019,0.504526693,1.454630705,0.145771526,NA,
RP23-346J12.1,3.163672623,-0.0744836,0.482102021,-0.154497589,0.877217412,NA,
RP23-346J12.2,0,NA,NA,NA,NA,NA,
RP23-346J12.3,0,NA,NA,NA,NA,NA,
RP23-346L20.2,1.132166127,0.362588599,0.329044625,1.101943539,0.270486219,NA,
RP23-346L20.4,1.105449953,-0.112119385,0.278888734,-0.402021921,0.687667894,NA,
RP23-346L20.8,0,NA,NA,NA,NA,NA,
RP23-346N11.2,0,NA,NA,NA,NA,NA,
RP23-346N11.3,0,NA,NA,NA,NA,NA,
RP23-346N11.5,0,NA,NA,NA,NA,NA,
RP23-346N11.6,0.118725753,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-346N8.2,0.553887234,0.086948568,0.289086216,0.30077037,0.763589604,NA,
RP23-346N8.3,0,NA,NA,NA,NA,NA,
RP23-346P15.1,0.143363787,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-346P15.3,0.485663732,-0.096436602,0.248453928,-0.388146818,0.697907387,NA,
RP23-346P15.4,0.649582236,-0.19021909,0.244337488,-0.77850964,0.436268626,NA,
RP23-347B4.2,0,NA,NA,NA,NA,NA,
RP23-347B4.7,2.516870552,0.337118046,0.450833157,0.747766753,0.454600859,NA,
RP23-347F2.1,0.843158057,-0.129741475,0.323744309,-0.400752912,0.688602051,NA,
RP23-347F2.2,1.144273162,0.239211129,0.32178321,0.743392201,0.457244265,NA,
RP23-347F2.3,0.451463174,-0.184241978,0.242045427,-0.761187602,0.446545022,NA,
RP23-347F4.3,0,NA,NA,NA,NA,NA,
RP23-347G20.2,2.037038106,-0.421331804,0.429948802,-0.979958084,0.327106809,NA,
RP23-347G20.3,0.273595758,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-347G20.6,0.237451507,0.074713218,0.240761983,0.31031983,0.756317753,NA,
RP23-347H20.1,1.851593775,0.401654318,0.340017596,1.181275093,0.237493458,NA,
RP23-347J22.2,1.028125229,0.26512167,0.343469556,0.77189278,0.440177934,NA,
RP23-347J22.3,2.512751969,0.559593373,0.436137046,1.283067738,0.199468345,NA,
RP23-347O24.3,0,NA,NA,NA,NA,NA,
RP23-348A6.2,0.926414158,0.31651964,0.313339612,1.010148822,0.312423995,NA,
RP23-348A6.3,1.000832395,0.24472145,0.278777507,0.877837861,0.380031715,NA,
RP23-348A6.4,0,NA,NA,NA,NA,NA,
RP23-348B21.1,0,NA,NA,NA,NA,NA,
RP23-348B21.2,0.335135698,-0.037106522,0.240696257,-0.154163271,0.877481001,NA,
RP23-348B21.3,0,NA,NA,NA,NA,NA,
RP23-348C22.1,0,NA,NA,NA,NA,NA,
RP23-348C6.1,3.330474421,0.718134618,0.455400021,1.576931455,0.114811298,NA,
RP23-348C6.4,0.403429249,0.121595175,0.242246484,0.501948153,0.615703992,NA,
RP23-348C6.5,0,NA,NA,NA,NA,NA,
RP23-348C6.6,0,NA,NA,NA,NA,NA,
RP23-348C6.7,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-348D11.1,0,NA,NA,NA,NA,NA,
RP23-348D11.2,0.849434573,0.211665648,0.264392397,0.800573884,0.423378375,NA,
RP23-348D4.1,0,NA,NA,NA,NA,NA,
RP23-348D4.2,1.336270003,-0.160416863,0.332182162,-0.482918353,0.62915371,NA,
RP23-348E10.1,2.370184372,-0.240168184,0.336684145,-0.713333811,0.47563922,NA,
RP23-348E10.2,0,NA,NA,NA,NA,NA,
RP23-348E10.3,0.150487725,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-348E18.1,0.143363787,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-348E18.2,0.430091362,0.126861787,0.242639721,0.522840144,0.601085501,NA,
RP23-348E18.3,0,NA,NA,NA,NA,NA,
RP23-348E18.4,0.496708582,0.141540464,0.243796559,0.58056793,0.561531691,NA,
RP23-348E18.5,0,NA,NA,NA,NA,NA,
RP23-348E18.7,0,NA,NA,NA,NA,NA,
RP23-348F1.1,2.436073216,0.107774842,0.456579545,0.236048336,0.813395163,NA,
RP23-348F12.1,0,NA,NA,NA,NA,NA,
RP23-348F12.2,0,NA,NA,NA,NA,NA,
RP23-348F2.1,0,NA,NA,NA,NA,NA,
RP23-348F2.2,4.059870492,-0.207902927,0.485707194,-0.428041687,0.66862077,NA,
RP23-348F4.1,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-348F4.2,0.118725753,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-348G3.3,0,NA,NA,NA,NA,NA,
RP23-348G7.1,0,NA,NA,NA,NA,NA,
RP23-348G7.3,0,NA,NA,NA,NA,NA,
RP23-348H21.1,0.273595758,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-348H21.2,0.392291009,-0.037163627,0.240696257,-0.154400518,0.877293945,NA,
RP23-348I7.1,0,NA,NA,NA,NA,NA,
RP23-348I7.2,0,NA,NA,NA,NA,NA,
RP23-348K1.1,0,NA,NA,NA,NA,NA,
RP23-348K1.2,0,NA,NA,NA,NA,NA,
RP23-348K12.3,3.421205171,0.395215992,0.486860624,0.811764132,0.416926987,NA,
RP23-348K12.4,0,NA,NA,NA,NA,NA,
RP23-348K12.5,3.993403058,-0.017081081,0.486687042,-0.035096643,0.972002678,NA,
RP23-348L16.1,0.273595758,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-348L9.1,0,NA,NA,NA,NA,NA,
RP23-348M4.1,0,NA,NA,NA,NA,NA,
RP23-348M4.2,0,NA,NA,NA,NA,NA,
RP23-348N10.2,0,NA,NA,NA,NA,NA,
RP23-348N2.2,0.366835033,-0.150640107,0.240696257,-0.625851473,0.531412366,NA,
RP23-348N2.4,0,NA,NA,NA,NA,NA,
RP23-348P7.1,0.451463174,-0.184241978,0.242045427,-0.761187602,0.446545022,NA,
RP23-348P7.2,0.424559789,-0.150640107,0.240696257,-0.625851473,0.531412366,NA,
RP23-348P7.3,0.844347361,0.279468925,0.300115508,0.931204542,0.351747769,NA,
RP23-349B15.1,0.593628766,0.158220429,0.244985679,0.645835423,0.518385945,NA,
RP23-349B4.18,0.118725753,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-349B4.25,0,NA,NA,NA,NA,NA,
RP23-349H12.6,4.359166337,0.019062009,0.477640122,0.039908727,0.968165893,NA,
RP23-349H13.2,0.604505929,-0.050924385,0.266149819,-0.191337291,0.848261347,NA,
RP23-349H2.3,1.474065905,-0.353102254,0.31679157,-1.114620108,0.26501325,NA,
RP23-349H7.3,0.49271684,0.140870437,0.243739958,0.57795381,0.563295304,NA,
RP23-349H7.5,0.573455149,0.15318814,0.244640905,0.626175498,0.531199836,NA,
RP23-349I9.11,0,NA,NA,NA,NA,NA,
RP23-349I9.12,0,NA,NA,NA,NA,NA,
RP23-349I9.13,0,NA,NA,NA,NA,NA,
RP23-349I9.15,0,NA,NA,NA,NA,NA,
RP23-349I9.17,0,NA,NA,NA,NA,NA,
RP23-349I9.18,0,NA,NA,NA,NA,NA,
RP23-349I9.19,0,NA,NA,NA,NA,NA,
RP23-349I9.2,0,NA,NA,NA,NA,NA,
RP23-349I9.20,0,NA,NA,NA,NA,NA,
RP23-349I9.21,0,NA,NA,NA,NA,NA,
RP23-349I9.22,0,NA,NA,NA,NA,NA,
RP23-349I9.24,0,NA,NA,NA,NA,NA,
RP23-349I9.25,0,NA,NA,NA,NA,NA,
RP23-349I9.5,2.209145411,0.289923833,0.441931173,0.656038431,0.511799397,NA,
RP23-349I9.8,0.694549388,0.170799328,0.245853381,0.694720274,0.48723062,NA,
RP23-349J24.3,0.273595758,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-349J3.1,0,NA,NA,NA,NA,NA,
RP23-349J3.2,0.69970216,-0.190142543,0.244915948,-0.776358357,0.437537425,NA,
RP23-349J3.3,1.378039745,0.231648561,0.33859085,0.684154817,0.49387741,NA,
RP23-349J3.4,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-349J3.5,0,NA,NA,NA,NA,NA,
RP23-349J3.6,0,NA,NA,NA,NA,NA,
RP23-349J3.7,0,NA,NA,NA,NA,NA,
RP23-349J3.8,0.424239012,-0.150640107,0.240696257,-0.625851473,0.531412366,NA,
RP23-349K15.1,0,NA,NA,NA,NA,NA,
RP23-349K15.2,0.118725753,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-349K2.1,0.564995214,0.151982962,0.244556607,0.621463323,0.534294819,NA,
RP23-349L11.1,0,NA,NA,NA,NA,NA,
RP23-349L18.1,2.35344734,0.124436641,0.412430383,0.301715505,0.762868947,NA,
RP23-349N13.1,0,NA,NA,NA,NA,NA,
RP23-349N15.1,0.150487725,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-349N15.2,4.144886579,-0.01690844,0.456645588,-0.03702749,0.970463087,NA,
RP23-349N21.1,0,NA,NA,NA,NA,NA,
RP23-349N21.2,0,NA,NA,NA,NA,NA,
RP23-349N4.3,2.182238095,0.175151431,0.45251871,0.38705898,0.698712544,NA,
RP23-349P1.1,0.282497607,0.07718807,0.240806379,0.320539972,0.748559035,NA,
RP23-349P1.3,0,NA,NA,NA,NA,NA,
RP23-349P20.3,0,NA,NA,NA,NA,NA,
RP23-349P20.4,0.259392553,0.076276231,0.240698039,0.31689594,0.751322563,NA,
RP23-349P4.1,0,NA,NA,NA,NA,NA,
RP23-34C18.1,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-34C18.2,0,NA,NA,NA,NA,NA,
RP23-34D17.1,3.086565441,0.290286191,0.419512976,0.691959981,0.488962461,NA,
RP23-34E15.1,0.890784187,-0.154515502,0.266659531,-0.579448637,0.562286494,NA,
RP23-34E15.2,0.530959266,0.061229355,0.2556748,0.239481383,0.810732331,NA,
RP23-34E15.3,0,NA,NA,NA,NA,NA,
RP23-34E15.4,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-34E23.5,0.282497607,0.07718807,0.240806379,0.320539972,0.748559035,NA,
RP23-34E4.5,1.025369798,-0.268584733,0.283045484,-0.948910153,0.34266631,NA,
RP23-34F5.1,0,NA,NA,NA,NA,NA,
RP23-34H1.1,0,NA,NA,NA,NA,NA,
RP23-34I14.1,0,NA,NA,NA,NA,NA,
RP23-34J1.5,0,NA,NA,NA,NA,NA,
RP23-34J4.1,0,NA,NA,NA,NA,NA,
RP23-34J8.4,0.118725753,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-34O23.1,0,NA,NA,NA,NA,NA,
RP23-34O23.2,0,NA,NA,NA,NA,NA,
RP23-34O23.3,0,NA,NA,NA,NA,NA,
RP23-34O23.4,0,NA,NA,NA,NA,NA,
RP23-350B16.1,0.424572025,-0.150640107,0.240696257,-0.625851473,0.531412366,NA,
RP23-350B16.2,0.216527412,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-350B18.1,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-350B18.2,0.414408939,0.123816996,0.242364797,0.510870379,0.609441824,NA,
RP23-350C1.2,0,NA,NA,NA,NA,NA,
RP23-350C1.4,2.48378953,-0.198352727,0.412730274,-0.480586812,0.63081019,NA,
RP23-350D17.1,0,NA,NA,NA,NA,NA,
RP23-350D17.2,0,NA,NA,NA,NA,NA,
RP23-350D17.4,0,NA,NA,NA,NA,NA,
RP23-350D7.1,0,NA,NA,NA,NA,NA,
RP23-350D7.2,0,NA,NA,NA,NA,NA,
RP23-350E1.3,0,NA,NA,NA,NA,NA,
RP23-350F7.1,0,NA,NA,NA,NA,NA,
RP23-350F7.6,0.118725753,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-350G1.1,4.896994779,0.011245523,0.490671948,0.022918618,0.981715189,NA,
RP23-350G1.2,1.980832173,-0.475024922,0.446483765,-1.063924287,0.287363,NA,
RP23-350G11.4,0,NA,NA,NA,NA,NA,
RP23-350G11.5,0.260183839,0.075462386,0.240800939,0.31338078,0.753991385,NA,
RP23-350J16.1,3.298395697,-0.121795502,0.491455794,-0.247825955,0.804269072,NA,
RP23-350J23.1,5.119084925,-0.855034032,0.429843263,-1.9891763,0.046681747,NA,
RP23-350J23.2,0,NA,NA,NA,NA,NA,
RP23-350M23.2,0.586297473,-0.098592081,0.244487781,-0.403259747,0.686757151,NA,
RP23-350M23.3,0,NA,NA,NA,NA,NA,
RP23-350M23.5,0,NA,NA,NA,NA,NA,
RP23-350M23.6,2.350576228,-0.514897043,0.390007241,-1.320224317,0.186760135,NA,
RP23-350M23.7,0.706410227,-0.194672851,0.246814747,-0.788740761,0.430263539,NA,
RP23-351A10.4,0.433054824,-0.150640107,0.240696257,-0.625851473,0.531412366,NA,
RP23-351B24.5,0.388200356,0.007947163,0.241948287,0.032846536,0.973796968,NA,
RP23-351C7.5,0,NA,NA,NA,NA,NA,
RP23-351D19.4,0.589249728,-0.099728077,0.244511282,-0.407866976,0.683371339,NA,
RP23-351D19.6,0,NA,NA,NA,NA,NA,
RP23-351D19.7,0,NA,NA,NA,NA,NA,
RP23-351D19.8,0,NA,NA,NA,NA,NA,
RP23-351D19.9,0,NA,NA,NA,NA,NA,
RP23-351G6.1,1.369449211,0.318983681,0.310861675,1.026127396,0.304831538,NA,
RP23-351I23.4,0.291596097,-0.035738382,0.240696257,-0.148479176,0.881964619,NA,
RP23-351J19.5,0,NA,NA,NA,NA,NA,
RP23-351K21.1,0,NA,NA,NA,NA,NA,
RP23-351M10.1,0.984858193,0.139757087,0.308911773,0.452417484,0.650968253,NA,
RP23-351O20.1,3.958657866,-0.08806655,0.492549022,-0.178797533,0.858096682,NA,
RP23-351O8.5,1.3243294,0.311954378,0.308153587,1.012334082,0.311378344,NA,
RP23-352D14.1,0,NA,NA,NA,NA,NA,
RP23-352D23.1,0,NA,NA,NA,NA,NA,
RP23-352D3.1,0,NA,NA,NA,NA,NA,
RP23-352D3.2,0,NA,NA,NA,NA,NA,
RP23-352D5.1,2.396079783,-0.290466636,0.467051557,-0.621915571,0.533997386,NA,
RP23-352D7.2,1.058539656,-0.195910195,0.342993371,-0.571177788,0.567879133,NA,
RP23-352E22.1,0.286727574,0.07718807,0.240806379,0.320539972,0.748559035,NA,
RP23-352E22.2,0.597932237,0.075327976,0.244970423,0.307498249,0.758464155,NA,
RP23-352E22.3,0,NA,NA,NA,NA,NA,
RP23-352E22.4,0,NA,NA,NA,NA,NA,
RP23-352G15.1,0,NA,NA,NA,NA,NA,
RP23-352G19.2,0,NA,NA,NA,NA,NA,
RP23-352G2.1,0,NA,NA,NA,NA,NA,
RP23-352H11.3,0,NA,NA,NA,NA,NA,
RP23-352H11.4,0,NA,NA,NA,NA,NA,
RP23-352H11.5,0,NA,NA,NA,NA,NA,
RP23-352H11.6,0,NA,NA,NA,NA,NA,
RP23-352H11.7,0,NA,NA,NA,NA,NA,
RP23-352I19.1,0,NA,NA,NA,NA,NA,
RP23-352K10.8,0.273595758,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-352L15.1,0,NA,NA,NA,NA,NA,
RP23-352L3.3,1.235257859,-0.305348153,0.29862976,-1.022497399,0.306545543,NA,
RP23-352L3.6,1.22840812,0.253232453,0.363220008,0.69718751,0.485685455,NA,
RP23-352L3.7,0.237451507,0.074713218,0.240761983,0.31031983,0.756317753,NA,
RP23-352M7.1,0,NA,NA,NA,NA,NA,
RP23-352M7.2,0.935281335,-0.136785621,0.302053486,-0.452852317,0.650655089,NA,
RP23-353B17.1,0,NA,NA,NA,NA,NA,
RP23-353B17.2,1.996409865,0.068085482,0.423306972,0.160841863,0.872217952,NA,
RP23-353C21.3,0,NA,NA,NA,NA,NA,
RP23-353C6.2,0.262270862,0.0754968,0.24079653,0.313529435,0.753878462,NA,
RP23-353D15.1,0,NA,NA,NA,NA,NA,
RP23-353D15.2,0,NA,NA,NA,NA,NA,
RP23-353D15.3,2.045006065,0.537350977,0.408960077,1.313944824,0.188864773,NA,
RP23-353E13.1,1.070499846,-0.025183718,0.344765933,-0.073045841,0.941769639,NA,
RP23-353E16.4,4.878824359,1.288792766,0.48289271,2.668900854,0.007609991,NA,
RP23-353E16.5,2.111964077,0.000259286,0.450131989,0.000576022,0.999540401,NA,
RP23-353E16.6,0,NA,NA,NA,NA,NA,
RP23-353E8.3,0.675268982,0.058766051,0.273919842,0.214537401,0.830128004,NA,
RP23-353E8.4,0,NA,NA,NA,NA,NA,
RP23-353E8.7,0,NA,NA,NA,NA,NA,
RP23-353F16.1,0,NA,NA,NA,NA,NA,
RP23-353F16.2,5.1152938,-0.124864007,0.490577114,-0.25452473,0.799090202,NA,
RP23-353F16.4,0.150487725,-0.093907455,0.240696257,-0.390149213,0.696426214,NA,
RP23-353F16.6,1.09163615,-0.106325589,0.277798145,-0.382744055,0.701909546,NA,
RP23-353G11.2,0,NA,NA,NA,NA,NA,
RP23-353G11.9,0,NA,NA,NA,NA,NA,
RP23-353G9.1,0.451463174,-0.184241978,0.242045427,-0.761187602,0.446545022,NA,
RP23-353G9.2,0,NA,NA,NA,NA,NA,
RP23-353H5.1,0,NA,NA,NA,NA,NA,
RP23-353H5.3,0.26893913,-0.036665389,0.240696257,-0.152330532,0.878926245,NA,
RP23-353H5.4,0,NA,NA,NA,NA,NA,
RP23-353I19.3,0,NA,NA,NA,NA,NA,
RP23-353I2.1,0,NA,NA,NA,NA,NA,
RP23-353I2.2,0,NA,NA,NA,NA,NA,
RP23-353J21.5,2.049549265,0.082978027,0.451367526,0.183836945,0.854141372,NA,
RP23-353J21.6,0.118725753,0.019557848,0.240696257,0.081255308,0.935238916,NA,
RP23-353K11.5,2.182218834,0.367942395,0.436986851,0.841998778,0.399788637,NA,
RP23-353K7.3,0.282497607,0.07718807,0.240806379,0.320539972,0.748559035,NA,
RP23-353L10.2,4.361899762,0.744446319,0.478603826,1.555454174,0.11983794,NA,
RP23-353M17.3,0,NA,NA,NA,NA,NA,
RP23-353M17.4,1.030770775,0.151938328,0.31431476,0.483395458,0.628814972,NA,
RP23-353M5.1,0,NA,NA,NA,NA,NA,
RP23-353M5.2,2.81217244,-0.253686627,0.431683299,-0.587668384,0.5567549,NA,
RP23-353O17.1,2.098911884,0.225574485,0.429023712,0.52578559,0.599037188,NA,
RP23-353O20.2,0.141248803,0.019557848,0.240696257,0.081255308,0.935238916,NA,
